Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.7639657258987427,0.9996362328529358,565.2866777855805,757.516093164794,0.9999873638153076,601.272896184457,722.487344920412,0.9998155236244202,523.034219920412,730.9365490402622,0.9998095035552979,652.3445546582398,765.3889425327716,0.9995844960212708,459.57682291666674,780.4163740636704,0.9814586639404297,795.0032917837079,1022.4904904026217,0.9764631986618042,349.8364349250936,995.1269897003746,0.9988431334495544,820.4822097378278,1311.6123888108614,0.9994351863861084,208.59097027153564,1301.201720505618,0.993171215057373,692.0918919709738,1407.1556062734082,0.9974246025085449,398.1137347846442,1373.777650983146,0.8980604410171509,702.0044768258426,1603.5808754681648,0.8496383428573608,393.26596149344573,1594.408210440075,0.21680903434753418,737.5403792134832,1892.4907830056181,0.05036696791648865,738.1609901685395,1888.8297343164795,0.014484673738479614,732.831884948502,1969.1435510299625,0.012428760528564453,725.2655372191011,1928.1814723782772
1,0.7640280548263999,0.9996376037597656,565.6247073970038,757.3621839887641,0.9999869465827942,601.7635914091761,722.3400193117977,0.9998244643211365,523.5406425561798,730.1152855805244,0.9998027086257935,652.3970037453184,765.1800971441947,0.999592125415802,459.7813524110487,780.1542017790263,0.9814781546592712,795.4627516385767,1022.8037219101124,0.9711902737617493,349.65114407771534,995.179219335206,0.9988311529159546,819.4834094101125,1310.6454822097378,0.9992496967315674,206.37698970037457,1300.582426264045,0.980948805809021,704.6226152855807,1410.2564665262173,0.9956479072570801,391.7207250702247,1371.7658590823971,0.9022635221481323,701.0529318820224,1596.494616104869,0.8085825443267822,394.0007607677903,1581.611803604869,0.2656228542327881,741.1946980337079,1889.9947331460676,0.06100854277610779,738.8066918305244,1888.0601884363296,0.014374762773513794,731.9298630617977,1969.2028031367042,0.010434865951538086,721.2028909176031,1928.2462839419477
2,0.7581365985028884,0.9996422529220581,565.685861423221,757.0275924625469,0.9999866485595703,601.9406893726592,722.2188085205993,0.9998319149017334,523.7426117743446,730.4854283707865,0.999819278717041,652.2147852294008,764.9809808052435,0.9995665550231934,460.5190045646068,780.4344422986892,0.9818635582923889,793.8804277855807,1022.5058520599251,0.9700735807418823,348.81576252340824,995.133207514045,0.9986778497695923,820.4901100187267,1309.8617450842696,0.9988343119621277,204.2529845505618,1298.3589360955057,0.9587750434875488,694.926410346442,1404.819610252809,0.9953752756118774,398.65761060393265,1361.920792368914,0.9086900949478149,702.6455699906367,1602.1535580524346,0.7683342695236206,392.64169300093636,1576.1664618445693,0.22618862986564636,740.9539589185395,1892.2319756554307,0.05892780423164368,739.9465268024344,1889.5568527621724,0.011693567037582397,731.4960791198503,1969.7956168071162,0.012041538953781128,724.9233380149813,1930.6413857677903
3,0.760137784130433,0.9996230602264404,566.2535112359551,756.8159673455057,0.9999864101409912,602.512581928839,721.6799069522472,0.999832034111023,524.1093896301498,730.2479810393259,0.9998278617858887,652.2709650046818,765.1463746488764,0.9995781183242798,460.69624882958806,780.2283766385768,0.9813319444656372,794.1483789794008,1022.150705173221,0.9739506244659424,346.9599280196629,994.6182262406368,0.9986375570297241,818.7751638576779,1309.8373127340824,0.9981180429458618,203.13824028558054,1298.5112359550562,0.9614546298980713,707.8822126638577,1410.6277797284645,0.9981679916381836,400.56296816479403,1349.044066011236,0.8897758722305298,702.3661341292136,1590.0121430243446,0.8239606618881226,392.62859901685397,1602.6464477996255,0.21880340576171875,742.0222524578653,1891.4715004681648,0.05761057138442993,740.5661867977528,1888.8626521535582,0.010609716176986694,717.9641415028091,1948.12265917603,0.011073827743530273,725.1460820458801,1929.3419358614233
4,0.7637775873436647,0.9995925426483154,566.9679746020599,756.302887991573,0.9999862313270569,603.0341467696629,721.341950491573,0.9998354911804199,524.4233526451311,730.283751755618,0.9998326301574707,652.408049508427,765.5958860018727,0.9995595216751099,461.2531454822098,780.2829470973783,0.9812045097351074,793.2830787687267,1022.4562558520599,0.9777989387512207,343.3909761235956,994.952817766854,0.9986703991889954,818.4309164325844,1308.6237418071162,0.9975906014442444,204.52861657303367,1302.1778441011236,0.9798030853271484,690.5253686797753,1417.2517263576779,0.9979584813117981,401.1087459035581,1341.8065308988764,0.8983857035636902,702.852659761236,1585.8495727996255,0.8641930222511292,391.40098314606746,1596.7262113764045,0.2056434452533722,743.0915701076779,1891.9832631086142,0.06243160367012024,740.8796377574906,1889.0095388576779,0.010922431945800781,715.1556647940076,1948.4518375468165,0.01081034541130066,725.4853552200375,1932.659761235955
5,0.7662135608056012,0.9996275901794434,543.2377253043071,755.0288213951311,0.9999880790710449,603.3119733146068,720.5236862125469,0.9998745322227478,524.1751521535581,730.17344042603,0.9998249411582947,652.1584591526218,765.2495172050562,0.9995627403259277,461.3543129681648,780.13437792603,0.9797552824020386,796.2202276451312,1022.6402299859551,0.9806727170944214,343.01410346441946,994.5011118913858,0.9985159635543823,819.1460381554307,1310.948765215356,0.9946860074996948,210.94956987359558,1294.0494791666667,0.9811574220657349,681.5438465589889,1414.2180184925094,0.996307373046875,414.10397647471916,1323.2322389981273,0.9028211832046509,703.2854195926966,1585.8361130617977,0.8730565309524536,391.4802785580524,1579.7350479868915,0.24118590354919434,744.7263430477528,1892.0180828651687,0.06158974766731262,740.9303312265918,1888.2980746722847,0.010215938091278076,732.7183549859551,1970.2659761235955,0.006788581609725952,722.3078329822097,1932.4338717228466
6,0.7658030180370107,0.9996160268783569,566.8196980337079,754.1939518960675,0.9999884963035583,603.3979254447565,720.0046816479401,0.999889075756073,523.7792602996255,729.86094042603,0.9998193383216858,651.8959211142324,764.9220944522472,0.9995496273040771,461.76176264044943,780.0818556882023,0.9783298373222351,792.9680184925094,1015.6836669007491,0.9846279621124268,345.1180653089888,994.8132461376405,0.9981963634490967,820.4861598782772,1310.2116982677903,0.9952022433280945,214.56760592228466,1292.9684573970037,0.9904158115386963,696.8403265449438,1414.5891853932585,0.9982554316520691,399.0336054541199,1312.4392848782772,0.8979357481002808,708.477732911985,1602.616163389513,0.8478943109512329,393.609770014045,1578.1615753745318,0.25521963834762573,743.9322916666667,1892.944610252809,0.05322408676147461,740.6879827949438,1888.4806589419477,0.011570006608963013,718.532742275281,1948.6391034644196,0.008917301893234253,725.228522940075,1929.4526860955057
7,0.7655593945699579,0.9996569752693176,565.7743738295881,754.3104810393259,0.9999896883964539,602.8926732209738,720.0616660814607,0.9999026656150818,523.1542602996255,729.4582455524345,0.9998342394828796,651.4788155430713,764.9343837780899,0.99956876039505,461.32856390449444,780.415862008427,0.9784659147262573,796.4281220739701,1023.7513898642322,0.9893925189971924,341.7811475889513,994.2840736189139,0.99787837266922,822.6647354868915,1311.0520540730338,0.9933227300643921,217.98996371722853,1296.3687968164795,0.9919804334640503,692.2035200140449,1419.0932233146068,0.998621940612793,408.6162072799626,1299.1368211610488,0.8845680952072144,709.0041257022472,1606.0485428370787,0.8326002359390259,396.8724397237828,1587.7150632022472,0.2665713131427765,739.369294241573,1892.6013869382023,0.05924344062805176,736.5983438670412,1890.004535346442,0.012356340885162354,730.9726855102997,1969.5831870318352,0.010556042194366455,726.241880266854,1931.4745727996255
8,0.7652018017628613,0.9996742010116577,565.4105951544944,754.0611832865169,0.9999903440475464,602.363208099251,719.7061534410112,0.9999021291732788,522.2783532303371,729.0131232443821,0.9998220801353455,651.993357911985,764.0185363998128,0.9996099472045898,460.0964126872659,780.0119235720974,0.9788687229156494,794.3700988998128,1024.5390039794008,0.9893800020217896,345.8481829353933,994.7786458333334,0.9976844191551208,825.2430067883895,1311.3941069756554,0.9949429631233215,224.26271360018734,1297.9557291666667,0.9902269840240479,697.7752662687267,1417.5681764981273,0.998662531375885,415.3144019194757,1283.8867919007491,0.8691558837890625,706.2414413623596,1612.476006554307,0.8051469326019287,400.2387640449439,1596.4369733146068,0.30022215843200684,740.5552141853932,1891.5272413389514,0.06110683083534241,736.6559866573034,1889.6332221441949,0.014797121286392212,731.7369645365168,1967.1455114700375,0.0092373788356781,724.5320546582398,1931.8022881554307
9,0.7649933485423818,0.9996827840805054,565.5149812734082,752.8197419241574,0.9999899864196777,601.9930653089888,719.0726679541199,0.9999097585678101,521.7207982209738,728.8387318586142,0.9998156428337097,651.0534439372659,763.4120435393259,0.9996498823165894,459.05043012640454,780.2108936095506,0.9797224998474121,795.833991690075,1024.1548893960673,0.9889299273490906,346.69578066479403,993.5200871956929,0.9969667196273804,835.4740168539327,1308.2350187265918,0.9931515455245972,233.6631700608615,1298.684310627341,0.9909292459487915,669.4548806179776,1422.3507724719102,0.9971346855163574,397.70672401685397,1276.901334269663,0.8582844734191895,706.6590589887642,1617.052024812734,0.8220556974411011,400.3242772705993,1599.3754389044943,0.29753991961479187,737.4035873127341,1891.8429599719102,0.05346032977104187,734.2520335908241,1889.125555945693,0.016172409057617188,735.6843252574906,1967.4410404962548,0.01149141788482666,725.527197448502,1926.7639571629213
10,0.7668057469760671,0.9996812343597412,565.5397062265918,752.3940045646068,0.9999897480010986,601.6515244616105,718.5966028792135,0.9999050498008728,521.3611891385768,728.5402768024345,0.9998060464859009,650.5356829353932,761.6087312734082,0.9996740818023682,458.23816420880155,780.7403587312734,0.9803035259246826,794.1115841526218,1015.5089829119851,0.98699951171875,348.30246371722853,992.8095739700375,0.9966108798980713,839.3649051966293,1306.457748127341,0.993828535079956,244.30850596910113,1289.2351357677903,0.9914025068283081,668.6791900749065,1419.9098782771537,0.9955601692199707,389.08312851123594,1273.1046640917602,0.8597307205200195,708.2239729634832,1613.4676381086142,0.8603836297988892,401.43302317415737,1598.8026685393259,0.2984907031059265,739.9613032537454,1896.9532713014983,0.0442485511302948,737.1672372425094,1892.015156835206,0.01849380135536194,723.1752545646068,1944.2619089419477,0.010589003562927246,729.7478493679776,1926.8492509363296
11,0.7670904590803034,0.9996562004089355,566.4339741338952,751.7613968867041,0.9999893307685852,601.8448618913858,718.3751755617977,0.9998962879180908,521.8293539325844,728.3718106273409,0.9998056888580322,649.706884948502,761.4605278558053,0.9997036457061768,457.836566596442,780.6906893726592,0.978596568107605,796.2779435861423,1014.7364378511236,0.98838210105896,348.5892878043071,993.2239729634832,0.9954679608345032,842.8799449906367,1306.0249882958801,0.9945718050003052,243.06772296348322,1288.6076486423221,0.9912476539611816,672.8762143024344,1417.4486481741574,0.9968687295913696,399.33615695224717,1265.2536867977528,0.866313099861145,705.1255266853932,1612.6120669475656,0.8678903579711914,401.8090180243446,1600.6555770131088,0.28599047660827637,745.4176176264045,1895.2062851123596,0.048013150691986084,740.589375585206,1890.0640800561798,0.018179237842559814,736.8079939138577,1969.499063670412,0.009965509176254272,740.8367714185395,1964.396652621723
12,0.7636116637903101,0.9996342658996582,567.1468281835206,751.1361042837079,0.999988853931427,602.2011060393259,718.0389015683521,0.9998898506164551,521.9937968164794,728.0163711376405,0.9997843503952026,648.8772091526218,760.3329822097379,0.9997075796127319,457.7100889513109,781.1564401919476,0.973896861076355,795.8554248595506,1014.1722261235956,0.9879229068756104,351.9090150983146,992.920543656367,0.9953294396400452,844.8225362827716,1303.5119674625469,0.994499921798706,245.8718837780899,1281.9453710205994,0.9882533550262451,671.4834971910113,1413.3807350187267,0.9973180294036865,381.5009802200375,1265.2253043071162,0.8786174058914185,705.3044534176031,1602.5469627808989,0.8609873056411743,398.3020979634832,1603.475392088015,0.23481011390686035,743.0738676264045,1894.0297284644196,0.04861581325531006,740.0768814372659,1891.4242450842696,0.01386675238609314,720.4510475187267,1943.0002048220974,0.008275479078292847,737.7230366338952,1963.0277095037454
13,0.7687041654306299,0.9996210336685181,568.1130764279027,750.5160053838952,0.9999881982803345,603.1203183520599,717.9759187734082,0.9998846054077148,522.6066537921348,728.0314401919476,0.9998005628585815,648.6175971441949,761.4527007256554,0.9997187852859497,457.8935510299626,781.9438348548689,0.9735652208328247,800.3857238998128,1023.4463512406368,0.9887683987617493,351.9658532303371,992.4231917134832,0.994229793548584,847.7538330992509,1302.226416198502,0.9947949647903442,248.4835849719101,1270.5784761235955,0.9894945621490479,674.0807145365168,1411.3170060861423,0.9967414736747742,365.31015917602997,1265.336493445693,0.8797034025192261,706.1669738998128,1591.8940191947565,0.8420379161834717,397.3744733146068,1599.7193937265918,0.3178398907184601,748.4153353230338,1892.3086376404494,0.06728994846343994,738.5528587312735,1888.9742801966293,0.015587955713272095,737.998668656367,1972.9367099719102,0.008904099464416504,741.5830553604869,1968.5584913389514
14,0.7663060023504145,0.9996162056922913,544.4771184456929,750.9637611189139,0.9999881982803345,603.4786107209738,717.8668510065544,0.9998795986175537,523.0597495318352,728.1959562265918,0.9997866153717041,648.4858526451312,761.4069083567416,0.9997355937957764,457.58946336610495,782.3554541198503,0.9738831520080566,799.852893843633,1023.7050122893259,0.9880015850067139,354.5905021067416,991.4796202013109,0.9920111894607544,818.397120786517,1294.9846383426966,0.9922055602073669,255.81307057584274,1263.7789676966293,0.9879792332649231,684.3337429775281,1418.0888635299625,0.9907805919647217,370.73977352528095,1267.1064489700375,0.9101348519325256,710.2195253979401,1593.891180945693,0.8446248769760132,397.7291812968165,1583.4459854868915,0.2759653627872467,743.3184837312735,1897.3822272940076,0.04452621936798096,737.7552961142324,1894.9980980805244,0.018817901611328125,737.9307116104869,1971.7275280898878,0.009265303611755371,739.4205729166667,1966.8353522940076
15,0.7631528465186849,0.999618649482727,545.1167485955057,750.3648027855805,0.9999879598617554,604.0992216760301,717.7024812734082,0.9998703002929688,523.5222085674158,728.1981507490636,0.9997803568840027,648.537570224719,761.2356624531835,0.9997386932373047,457.474689840824,782.3870552434457,0.9742251634597778,798.1947126638577,1024.229064255618,0.9868576526641846,356.0492011938203,990.9554950842697,0.994431734085083,828.0872542134832,1295.4841116573034,0.9905018210411072,259.2292105571162,1256.2674098782772,0.994951069355011,687.1623361423221,1410.155079588015,0.996296763420105,344.05591643258424,1285.213600187266,0.9143019914627075,707.3093691479401,1587.6997015449438,0.8201935291290283,399.7847904962547,1566.8591994382023,0.24811163544654846,742.208128511236,1899.5486598782772,0.0336931049823761,740.328593164794,1895.1163096910113,0.014775454998016357,739.8024929775281,1968.1725479868915,0.0062625110149383545,741.9774110486892,1962.2454353932585
16,0.7630244230522829,0.9996137022972107,545.292895599251,750.5292456694757,0.9999883770942688,604.0469188904494,717.4370903558053,0.9998697638511658,523.4048016151686,727.7928224485019,0.9997595548629761,647.8435159176031,760.5516297986892,0.9997396469116211,456.8207952949439,782.2313172986892,0.9750332236289978,798.5854108146068,1023.9793275983146,0.985130250453949,359.07383836610495,992.2289764747192,0.9955332279205322,837.3905664794008,1296.6116573033707,0.9756191372871399,273.3609111657304,1258.0177610018727,0.993526041507721,698.1805214185395,1404.6624824438202,0.9921236038208008,319.04662628745325,1296.9686329588014,0.9237741231918335,706.4765478698503,1588.0233204588017,0.8056967854499817,402.9348080524345,1580.418129681648,0.2703494429588318,742.9206899578653,1900.8909761235955,0.03237205743789673,742.2196131788389,1894.0559164325844,0.015812575817108154,740.173513576779,1964.8991982677903,0.007473677396774292,743.0587985720974,1960.2690484550562
17,0.7623484555412742,0.9996296167373657,544.7280255149813,750.9521301498128,0.9999883770942688,603.305316596442,717.4359930945693,0.9998851418495178,522.6038740636704,727.7943586142322,0.9997384548187256,647.7122103230338,760.1580056179776,0.9997512698173523,456.57742275280907,782.5809047284645,0.9806151390075684,796.3304658239701,1023.2399929775281,0.9860538840293884,358.4348665730338,991.7064606741574,0.995811939239502,844.581724016854,1298.281103698502,0.9907776713371277,264.5667281132959,1222.366792485955,0.9944133162498474,700.0193117977528,1399.5281776685395,0.9948720335960388,333.05953007958806,1305.4921582397005,0.9343631267547607,707.9641415028091,1597.1238588483147,0.8207075595855713,398.0314401919476,1573.5369850187267,0.20323139429092407,734.170543656367,1905.3059164325844,0.029089421033859253,739.4124531835207,1900.8601065074906,0.022051900625228882,734.6551673689139,1963.1225128745318,0.008943498134613037,738.403996956929,1959.2980454119852
18,0.7595248888520634,0.9996216893196106,543.8897910814607,752.0301527387641,0.9999892115592957,602.9180565308989,717.6439606741574,0.9999005794525146,521.6727381788389,727.7693410580524,0.9997411966323853,647.4270687031835,759.6501199672285,0.9997283816337585,456.723285346442,782.7945049157304,0.9774938821792603,797.1514366807116,1022.8819200608615,0.9827449321746826,360.8250672986892,992.8489290730338,0.9958662390708923,848.1245610955057,1297.6985311329588,0.9866907596588135,280.93215999531833,1213.7525602762173,0.988303542137146,708.8346354166667,1399.6114232209738,0.9868704080581665,332.2275134597379,1296.222495318352,0.9357725381851196,709.6441216058054,1602.7140390917602,0.807537317276001,399.7925444756554,1589.8921757958801,0.1971382200717926,734.98829588015,1904.0259246254682,0.028970390558242798,741.2759685159176,1900.328593164794,0.017889052629470825,735.3392731741574,1968.6976240636704,0.007664769887924194,739.6739671114233,1964.0627926029963
19,0.759610034087125,0.999578595161438,566.9964302434457,752.8722641619851,0.9999880790710449,600.3666315543071,718.5427639279027,0.9997904896736145,523.2238266619851,727.5078271301498,0.9997341632843018,646.5337517556179,759.8397267088015,0.9997029304504395,455.92586903089887,782.1478522940075,0.9797660112380981,798.2111715823971,1023.4918510065544,0.9814345836639404,362.43292076310865,992.9254447565544,0.9955429434776306,848.8541666666667,1296.7373302902622,0.9858847856521606,294.6019136235956,1213.6611218398878,0.9905933141708374,709.0952715355807,1393.124853698502,0.9630492925643921,314.57748127340824,1295.988120318352,0.922600269317627,710.9639805711611,1610.6555770131088,0.8793801069259644,399.4687792602997,1593.0246371722847,0.1637260913848877,731.7619820926966,1903.4285756086142,0.02489224076271057,409.4006027621723,1973.6639747191011,0.020682036876678467,737.1447068117977,1967.3902738764045,0.007024645805358887,740.1037277621724,1961.8177961142324
20,0.758614603210898,0.9995262026786804,568.2399929775281,752.14609667603,0.9999850988388062,601.2385884831461,718.8984228698503,0.999753475189209,524.4458830758427,725.6896652621723,0.9997425675392151,647.7392029494383,760.5490695224719,0.9997165203094482,457.0988412921348,783.0677961142322,0.9766279458999634,800.1035083099252,1023.3737125468165,0.9782119989395142,362.0367363061798,993.2336288623596,0.9955543875694275,847.9532420411986,1288.5178195224719,0.9882784485816956,286.4354371488764,1199.3275983146068,0.9959973692893982,703.6480278558054,1396.2896477059926,0.9690033197402954,307.843515917603,1297.7302785580525,0.9254008531570435,714.7416315543071,1614.6674566947565,0.8503661155700684,397.857341409176,1589.7831811797753,0.16170981526374817,732.3305828651685,1900.6369967228466,0.02732834219932556,409.4029435861423,1973.1507490636704,0.022211551666259766,739.5187412219102,1964.389776451311,0.007034242153167725,740.6923718398878,1959.462341994382
21,0.7595835643656114,0.9995590448379517,545.5397793773409,751.5698150749064,0.9999827146530151,602.8885767790263,718.5643433988764,0.999671459197998,526.6401860955057,728.6513927902622,0.9996546506881714,648.4858526451312,759.1627165262173,0.9997560977935791,456.87675561797755,783.0844013342697,0.9744052290916443,798.8314167837079,1022.140317766854,0.9787068367004395,359.9107560861423,994.9903441011236,0.9953659772872925,847.9097904962548,1288.6073560393259,0.9918447732925415,287.46722846441946,1196.0963102762173,0.9946479797363281,702.5476211376406,1398.2935393258429,0.9721928238868713,293.2194376170412,1306.9497600655432,0.9311814308166504,710.9778060627341,1610.775397940075,0.8308581113815308,395.04593867041206,1593.3789794007491,0.20325371623039246,743.3004154962548,1899.2458157771537,0.02686941623687744,751.2037687265918,1890.8345037453184,0.010496824979782104,738.3982180477528,1976.069463951311,0.004473507404327393,739.9481361189139,1971.6652036516855
22,0.7606450179043938,0.9996818900108337,547.4352615870787,752.2308783941947,0.9999814033508301,604.6144224016855,718.3086083801498,0.9996837377548218,528.256012991573,728.9078593164794,0.9995191693305969,649.7739641853932,758.8622863998128,0.9997252821922302,457.94746313202245,783.2048806179776,0.9753090143203735,798.4693937265918,1022.398905664794,0.9781634211540222,364.8062236657304,994.3518112125469,0.9957126379013062,846.9077715355807,1288.2521360018727,0.9888765811920166,290.2359843164794,1193.8042778558054,0.9884700179100037,706.4647705992509,1396.4518960674159,0.9779303073883057,307.0700198970038,1295.358292368914,0.9305195808410645,714.3937997425094,1618.2751053370787,0.8691865801811218,395.4073033707865,1588.1190016385767,0.18015310168266296,739.7144926264045,1900.2005793539327,0.025265157222747803,411.16375526685397,1969.4815074906367,0.015272378921508789,739.5213014981273,1971.2502926029963,0.007515043020248413,742.3097349016855,1966.873829588015
23,0.7618770371465122,0.9997149109840393,548.8733321629214,751.9030898876405,0.9999822974205017,606.0912628745318,717.8578534644195,0.9997521638870239,528.9976152855805,728.1156367041199,0.999564528465271,650.750307233146,760.1006554307116,0.9997095465660095,458.3538886938203,781.6807116104869,0.9738791584968567,780.5405840355807,1006.7044124531835,0.9773315191268921,365.4879886470038,994.209533005618,0.9955570697784424,846.7392322097378,1289.536809456929,0.9862914085388184,289.43827539794006,1190.944449321161,0.9845807552337646,702.2913740636704,1397.8360545411986,0.973842442035675,296.01833157771534,1299.559778792135,0.9408745765686035,718.7620698735955,1612.3585264513108,0.8711705803871155,400.1097261235956,1586.4769136235955,0.20272555947303772,745.4050356975656,1895.8642029494383,0.028113365173339844,412.05641385767797,1966.6709094101125,0.011587262153625488,742.1670177902622,1978.1472378277153,0.007232487201690674,744.1644721441949,1973.8629447565543
24,0.7570963203907013,0.9997391104698181,549.8687675561798,751.7998741807116,0.9999842643737793,606.8631495786517,718.0100070224719,0.9997842311859131,530.1136031132959,728.3682993913858,0.9995509386062622,651.8619791666667,759.7761587078652,0.9997003078460693,459.3573706694757,780.8997542134832,0.9742162227630615,779.5150836844571,1006.0130647237828,0.9799280166625977,363.87823326310865,994.2490344101124,0.9955127239227295,847.5313085205994,1289.5376872659176,0.9883444905281067,285.8865870786517,1195.335396184457,0.9871318340301514,699.8932730571162,1398.894838483146,0.9664389491081238,287.24784936797755,1298.5128452715355,0.9367727041244507,720.4525105337079,1618.512113764045,0.855772078037262,407.68807057584274,1583.9423864700375,0.14801311492919922,744.6005969101125,1903.344305945693,0.02220037579536438,412.7698531132959,1968.6581226591761,0.011009693145751953,740.5999092930713,1979.1432584269664,0.00653839111328125,742.3701574204119,1975.6966877340824
25,0.759911340825698,0.9997475147247314,550.1806091994382,752.4106829353933,0.999983549118042,607.8004301264045,718.0587254213483,0.9998171329498291,530.4417573735956,728.7962312734082,0.99955815076828,652.3250965589889,760.300942181648,0.9996703863143921,460.73531132958806,780.6571863295881,0.9737515449523926,779.0007607677903,1006.5265098314607,0.9798876643180847,361.945078417603,994.0278265449439,0.994213342666626,847.8243504213483,1290.0661282771537,0.9830559492111206,289.1030986657304,1196.3259304775281,0.988643229007721,700.2152095037454,1400.078125,0.9500288367271423,287.0107677902622,1309.7432408707866,0.9285392165184021,722.755076661985,1620.5299040262173,0.8831530809402466,404.05050327715355,1581.8883134363296,0.18944239616394043,748.7233731273409,1895.1613705524346,0.0315207839012146,754.7619674625469,1885.5176147003747,0.0103302001953125,742.3270716292136,1979.771184456929,0.007149815559387207,742.466643258427,1913.011323735955
26,0.7626231347813326,0.9997465014457703,550.0871225421349,753.7010621488764,0.9999830722808838,608.6809456928838,718.4617128979401,0.9998278617858887,530.1358409410112,728.8780138108615,0.999596118927002,652.603362008427,761.3860603932585,0.999649167060852,460.78710205992513,780.3925269194757,0.9770567417144775,778.7268112125469,1006.879608497191,0.9824502468109131,361.58056823501875,994.0449438202247,0.9947141408920288,848.2069288389514,1289.4146477059926,0.98221755027771,281.9403236189139,1197.5843428136704,0.988784909248352,703.308900983146,1401.5105629681648,0.9784343242645264,287.8820663623595,1306.940689372659,0.9334919452667236,722.5032186329588,1621.1332514044943,0.8699326515197754,402.04968398876406,1586.9020657771537,0.20716366171836853,747.0856741573034,1894.7853757022472,0.027795881032943726,754.3297928370787,1885.5183462078653,0.01494985818862915,741.8339624297753,1973.0590180243446,0.008798658847808838,746.1205231741574,1969.6753569756554
27,0.7597591473775751,0.9997448325157166,550.0208479634832,753.551176264045,0.9999833703041077,608.7328095739701,718.693673923221,0.9998292922973633,529.478362008427,729.2448648174158,0.9996176958084106,652.5564723782772,761.4221237125469,0.9996401071548462,461.2068410580524,780.419300093633,0.9788503646850586,779.5116455992509,1006.2121810627341,0.9814596176147461,362.5909263810862,993.5267439138577,0.9949934482574463,849.0086610486892,1289.942649812734,0.9751375317573547,278.74765917602997,1198.2255091292136,0.9856292009353638,700.3326896067417,1402.6976533239701,0.9734207987785339,289.1063172986892,1307.2155898876406,0.9273649454116821,722.5100948033707,1619.6611657303372,0.8446457982063293,405.7184135065544,1588.3440133426966,0.19433346390724182,741.5627926029963,1899.397823033708,0.029110580682754517,750.8563026685395,1890.7230220037454,0.020552009344100952,746.3232970505619,1968.906103698502,0.011592447757720947,748.7984989466293,1965.3048923220974
28,0.7571956936050864,0.9997204542160034,549.8057116104869,754.1949760065544,0.999983549118042,608.396023525281,718.9584796348315,0.9998282194137573,528.9660141619851,729.7629184222847,0.9995945692062378,652.4337254213483,761.3344891151686,0.9996585845947266,460.9151158707865,779.7998595505618,0.9801204204559326,780.1502516385767,1006.7935100655432,0.9816807508468628,362.78931121254686,994.0714243913858,0.9952418208122253,849.7234901685395,1289.5486598782772,0.9539746046066284,275.81797167602997,1198.6020891853932,0.9828888177871704,699.8810568820224,1403.9524812734082,0.9791734218597412,289.3166988529963,1310.5884246254682,0.9165149927139282,721.4926410346443,1623.3021711142324,0.8613100051879883,405.4021828183521,1583.9949087078653,0.1643577516078949,739.367026568352,1900.4217872191011,0.028064042329788208,747.5210674157304,1892.8107443820224,0.01971915364265442,742.574540613296,1965.3476123595506,0.010495632886886597,744.7187353698503,1961.9823852996255
29,0.7575642694445217,0.9997443556785583,549.2112154728464,753.9245376872659,0.999984622001648,608.0126404494383,719.1676176264045,0.9998431205749512,528.3985838014981,729.7183696161048,0.999681830406189,652.2795236423221,761.4112974016854,0.9996603727340698,460.9573970037453,779.3236481741574,0.9812061786651611,781.7650544241574,1006.9442737593633,0.9802016019821167,363.6001141151686,994.1689343398876,0.994873046875,849.6829646535582,1290.3875526685395,0.9469202756881714,276.20113529962555,1205.0237008426966,0.987012505531311,701.9995025749065,1402.7313026685395,0.9919529557228088,285.6202452013109,1310.5533122659176,0.9214664101600647,719.2290642556179,1621.2112301029963,0.8581122159957886,404.62334679307116,1581.8548103932585,0.16325411200523376,740.7263869382023,1898.2631086142324,0.029363423585891724,749.2193352059926,1890.639922752809,0.017173022031784058,740.4956694756554,1971.2470739700375,0.008142530918121338,743.6632432116105,1966.6872951779028
